sku,name,visibility,website_ids,price,tier_price,attribute_set_id,category_ids,brand,short_description,description,weight,qty,test_field,status,meta_title,meta_keyword,meta_description,vehicle_number
myproduct180,myproduct180,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X179,Phone Model X1 keyword,Phone Model X1 desc,us180
myproduct181,myproduct181,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X180,Phone Model X1 keyword,Phone Model X1 desc,us181
myproduct182,myproduct182,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X181,Phone Model X1 keyword,Phone Model X1 desc,us182
myproduct183,myproduct183,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X182,Phone Model X1 keyword,Phone Model X1 desc,us183
myproduct184,myproduct184,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X183,Phone Model X1 keyword,Phone Model X1 desc,us184
myproduct185,myproduct185,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X184,Phone Model X1 keyword,Phone Model X1 desc,us185
myproduct186,myproduct186,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X185,Phone Model X1 keyword,Phone Model X1 desc,us186
myproduct187,myproduct187,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X186,Phone Model X1 keyword,Phone Model X1 desc,us187
myproduct188,myproduct188,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X187,Phone Model X1 keyword,Phone Model X1 desc,us188
myproduct189,myproduct189,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X188,Phone Model X1 keyword,Phone Model X1 desc,us189
myproduct190,myproduct190,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X189,Phone Model X1 keyword,Phone Model X1 desc,us190
myproduct191,myproduct191,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X190,Phone Model X1 keyword,Phone Model X1 desc,us191
myproduct192,myproduct192,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X191,Phone Model X1 keyword,Phone Model X1 desc,us192
myproduct193,myproduct193,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X192,Phone Model X1 keyword,Phone Model X1 desc,us193
myproduct194,myproduct194,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X193,Phone Model X1 keyword,Phone Model X1 desc,us194
myproduct195,myproduct195,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X194,Phone Model X1 keyword,Phone Model X1 desc,us195
myproduct196,myproduct196,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X195,Phone Model X1 keyword,Phone Model X1 desc,us196
myproduct197,myproduct197,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X196,Phone Model X1 keyword,Phone Model X1 desc,us197
myproduct198,myproduct198,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X197,Phone Model X1 keyword,Phone Model X1 desc,us198
myproduct199,myproduct199,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X198,Phone Model X1 keyword,Phone Model X1 desc,us199
myproduct200,myproduct200,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X199,Phone Model X1 keyword,Phone Model X1 desc,us200
myproduct201,myproduct201,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X200,Phone Model X1 keyword,Phone Model X1 desc,us201
myproduct202,myproduct202,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X201,Phone Model X1 keyword,Phone Model X1 desc,us202
myproduct203,myproduct203,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X202,Phone Model X1 keyword,Phone Model X1 desc,us203
myproduct204,myproduct204,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X203,Phone Model X1 keyword,Phone Model X1 desc,us204
myproduct205,myproduct205,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X204,Phone Model X1 keyword,Phone Model X1 desc,us205
myproduct206,myproduct206,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X205,Phone Model X1 keyword,Phone Model X1 desc,us206
myproduct207,myproduct207,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X206,Phone Model X1 keyword,Phone Model X1 desc,us207
myproduct208,myproduct208,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X207,Phone Model X1 keyword,Phone Model X1 desc,us208
myproduct209,myproduct209,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X208,Phone Model X1 keyword,Phone Model X1 desc,us209
myproduct210,myproduct210,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X209,Phone Model X1 keyword,Phone Model X1 desc,us210
myproduct211,myproduct211,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X210,Phone Model X1 keyword,Phone Model X1 desc,us211
myproduct212,myproduct212,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X211,Phone Model X1 keyword,Phone Model X1 desc,us212
myproduct213,myproduct213,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X212,Phone Model X1 keyword,Phone Model X1 desc,us213
myproduct214,myproduct214,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X213,Phone Model X1 keyword,Phone Model X1 desc,us214
myproduct215,myproduct215,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X214,Phone Model X1 keyword,Phone Model X1 desc,us215
myproduct216,myproduct216,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X215,Phone Model X1 keyword,Phone Model X1 desc,us216
myproduct217,myproduct217,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X216,Phone Model X1 keyword,Phone Model X1 desc,us217
myproduct218,myproduct218,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X217,Phone Model X1 keyword,Phone Model X1 desc,us218
myproduct219,myproduct219,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X218,Phone Model X1 keyword,Phone Model X1 desc,us219
myproduct220,myproduct220,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X219,Phone Model X1 keyword,Phone Model X1 desc,us220
myproduct221,myproduct221,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X220,Phone Model X1 keyword,Phone Model X1 desc,us221
myproduct222,myproduct222,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X221,Phone Model X1 keyword,Phone Model X1 desc,us222
myproduct223,myproduct223,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X222,Phone Model X1 keyword,Phone Model X1 desc,us223
myproduct224,myproduct224,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X223,Phone Model X1 keyword,Phone Model X1 desc,us224
myproduct225,myproduct225,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X224,Phone Model X1 keyword,Phone Model X1 desc,us225
myproduct226,myproduct226,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X225,Phone Model X1 keyword,Phone Model X1 desc,us226
myproduct227,myproduct227,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X226,Phone Model X1 keyword,Phone Model X1 desc,us227
myproduct228,myproduct228,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X227,Phone Model X1 keyword,Phone Model X1 desc,us228
myproduct229,myproduct229,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X228,Phone Model X1 keyword,Phone Model X1 desc,us229
myproduct230,myproduct230,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X229,Phone Model X1 keyword,Phone Model X1 desc,us230
myproduct231,myproduct231,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X230,Phone Model X1 keyword,Phone Model X1 desc,us231
myproduct232,myproduct232,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X231,Phone Model X1 keyword,Phone Model X1 desc,us232
myproduct233,myproduct233,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X232,Phone Model X1 keyword,Phone Model X1 desc,us233
myproduct234,myproduct234,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X233,Phone Model X1 keyword,Phone Model X1 desc,us234
myproduct235,myproduct235,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X234,Phone Model X1 keyword,Phone Model X1 desc,us235
myproduct236,myproduct236,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X235,Phone Model X1 keyword,Phone Model X1 desc,us236
myproduct237,myproduct237,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X236,Phone Model X1 keyword,Phone Model X1 desc,us237
myproduct238,myproduct238,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X237,Phone Model X1 keyword,Phone Model X1 desc,us238
myproduct239,myproduct239,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X238,Phone Model X1 keyword,Phone Model X1 desc,us239
myproduct240,myproduct240,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X239,Phone Model X1 keyword,Phone Model X1 desc,us240
myproduct241,myproduct241,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X240,Phone Model X1 keyword,Phone Model X1 desc,us241
myproduct242,myproduct242,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X241,Phone Model X1 keyword,Phone Model X1 desc,us242
myproduct243,myproduct243,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X242,Phone Model X1 keyword,Phone Model X1 desc,us243
myproduct244,myproduct244,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X243,Phone Model X1 keyword,Phone Model X1 desc,us244
myproduct245,myproduct245,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X244,Phone Model X1 keyword,Phone Model X1 desc,us245
myproduct246,myproduct246,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X245,Phone Model X1 keyword,Phone Model X1 desc,us246
myproduct247,myproduct247,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X246,Phone Model X1 keyword,Phone Model X1 desc,us247
myproduct248,myproduct248,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X247,Phone Model X1 keyword,Phone Model X1 desc,us248
myproduct249,myproduct249,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X248,Phone Model X1 keyword,Phone Model X1 desc,us249
myproduct250,myproduct250,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X249,Phone Model X1 keyword,Phone Model X1 desc,us250
myproduct251,myproduct251,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X250,Phone Model X1 keyword,Phone Model X1 desc,us251
myproduct252,myproduct252,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X251,Phone Model X1 keyword,Phone Model X1 desc,us252
myproduct253,myproduct253,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X252,Phone Model X1 keyword,Phone Model X1 desc,us253
myproduct254,myproduct254,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X253,Phone Model X1 keyword,Phone Model X1 desc,us254
myproduct255,myproduct255,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X254,Phone Model X1 keyword,Phone Model X1 desc,us255
myproduct256,myproduct256,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X255,Phone Model X1 keyword,Phone Model X1 desc,us256
myproduct257,myproduct257,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X256,Phone Model X1 keyword,Phone Model X1 desc,us257
myproduct258,myproduct258,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X257,Phone Model X1 keyword,Phone Model X1 desc,us258
myproduct259,myproduct259,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X258,Phone Model X1 keyword,Phone Model X1 desc,us259
myproduct260,myproduct260,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X259,Phone Model X1 keyword,Phone Model X1 desc,us260
myproduct261,myproduct261,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X260,Phone Model X1 keyword,Phone Model X1 desc,us261
myproduct262,myproduct262,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X261,Phone Model X1 keyword,Phone Model X1 desc,us262
myproduct263,myproduct263,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X262,Phone Model X1 keyword,Phone Model X1 desc,us263
myproduct264,myproduct264,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X263,Phone Model X1 keyword,Phone Model X1 desc,us264
myproduct265,myproduct265,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X264,Phone Model X1 keyword,Phone Model X1 desc,us265
myproduct266,myproduct266,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X265,Phone Model X1 keyword,Phone Model X1 desc,us266
myproduct267,myproduct267,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X266,Phone Model X1 keyword,Phone Model X1 desc,us267
myproduct268,myproduct268,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X267,Phone Model X1 keyword,Phone Model X1 desc,us268
myproduct269,myproduct269,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X268,Phone Model X1 keyword,Phone Model X1 desc,us269
myproduct270,myproduct270,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X269,Phone Model X1 keyword,Phone Model X1 desc,us270
myproduct271,myproduct271,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X270,Phone Model X1 keyword,Phone Model X1 desc,us271
myproduct272,myproduct272,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X271,Phone Model X1 keyword,Phone Model X1 desc,us272
myproduct273,myproduct273,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X272,Phone Model X1 keyword,Phone Model X1 desc,us273
myproduct274,myproduct274,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X273,Phone Model X1 keyword,Phone Model X1 desc,us274
myproduct275,myproduct275,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X274,Phone Model X1 keyword,Phone Model X1 desc,us275
myproduct276,myproduct276,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X275,Phone Model X1 keyword,Phone Model X1 desc,us276
myproduct277,myproduct277,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X276,Phone Model X1 keyword,Phone Model X1 desc,us277
myproduct278,myproduct278,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X277,Phone Model X1 keyword,Phone Model X1 desc,us278
myproduct279,myproduct279,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X278,Phone Model X1 keyword,Phone Model X1 desc,us279
myproduct280,myproduct280,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X279,Phone Model X1 keyword,Phone Model X1 desc,us280
myproduct281,myproduct281,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X280,Phone Model X1 keyword,Phone Model X1 desc,us281
